date,body1,body2,aspect_type,aspect_nature,orb,exact,body1_sign,body2_sign,primary_scoring,bonus_eligible,influence_weight
2021-04-23,Sun,Mercury,conjunction,neutral,5.09,False,Taurus,Taurus,True,,
2021-04-23,Sun,Venus,conjunction,neutral,7.24,False,Taurus,Taurus,True,,
2021-04-23,Sun,Mars,sextile,harmonious,3.55,False,Taurus,Cancer,True,,
2021-04-23,Moon,Mercury,trine,harmonious,4.55,False,Virgo,Taurus,True,,
2021-04-23,Moon,Venus,trine,harmonious,2.4,False,Virgo,Taurus,True,,
2021-04-23,Mercury,Venus,conjunction,neutral,2.15,False,Taurus,Taurus,True,,
2021-04-23,Mercury,Saturn,square,harsh,4.15,False,Taurus,Aquarius,True,,
2021-04-23,Venus,Saturn,square,harsh,2.0,False,Taurus,Aquarius,True,,
2021-04-23,Mars,Jupiter,trine,harmonious,2.78,False,Cancer,Aquarius,True,,
2021-04-23,Uranus,Venus,conjunction,neutral,0.54,True,Taurus,Taurus,False,True,90.0
2021-04-24,Sun,Mercury,conjunction,neutral,6.24,False,Taurus,Taurus,True,,
2021-04-24,Sun,Venus,conjunction,neutral,7.5,False,Taurus,Taurus,True,,
2021-04-24,Sun,Mars,sextile,harmonious,3.92,False,Taurus,Cancer,True,,
2021-04-24,Moon,Mars,square,harsh,3.1,False,Virgo,Cancer,True,,
2021-04-24,Mercury,Venus,conjunction,neutral,1.26,False,Taurus,Taurus,True,,
2021-04-24,Mercury,Saturn,square,harsh,2.07,False,Taurus,Aquarius,True,,
2021-04-24,Venus,Saturn,square,harsh,0.81,True,Taurus,Aquarius,True,,
2021-04-24,Mars,Jupiter,trine,harmonious,3.22,False,Cancer,Aquarius,True,,
2021-04-24,Uranus,Mercury,conjunction,neutral,0.46,True,Taurus,Taurus,False,True,90.0
2021-04-24,Pluto,Moon,trine,harmonious,0.71,True,Capricorn,Virgo,False,True,95.0
2021-04-25,Sun,Mercury,conjunction,neutral,7.39,False,Taurus,Taurus,True,,
2021-04-25,Sun,Venus,conjunction,neutral,7.76,False,Taurus,Taurus,True,,
2021-04-25,Moon,Saturn,trine,harmonious,0.64,True,Libra,Aquarius,True,,
2021-04-25,Mercury,Venus,conjunction,neutral,0.38,True,Taurus,Taurus,True,,
2021-04-25,Mercury,Saturn,square,harsh,0.0,True,Taurus,Aquarius,True,,
2021-04-25,Venus,Saturn,square,harsh,0.38,True,Taurus,Aquarius,True,,
2021-04-25,Mars,Jupiter,trine,harmonious,3.68,False,Cancer,Aquarius,True,,
2021-04-26,Moon,Mars,trine,harmonious,4.54,False,Libra,Cancer,True,,
2021-04-26,Moon,Jupiter,trine,harmonious,0.41,True,Libra,Aquarius,True,,
2021-04-26,Mercury,Venus,conjunction,neutral,0.49,True,Taurus,Taurus,True,,
2021-04-26,Mercury,Saturn,square,harsh,2.06,False,Taurus,Aquarius,True,,
2021-04-26,Venus,Saturn,square,harsh,1.57,False,Taurus,Aquarius,True,,
2021-04-26,Mars,Jupiter,trine,harmonious,4.13,False,Cancer,Aquarius,True,,
2021-04-26,Pluto,Moon,square,harsh,0.47,True,Capricorn,Libra,False,True,95.0
2021-04-27,Sun,Moon,opposition,harsh,5.03,False,Taurus,Scorpio,True,,
2021-04-27,Sun,Saturn,square,harsh,5.53,False,Taurus,Aquarius,True,,
2021-04-27,Moon,Mercury,opposition,harsh,4.6,False,Scorpio,Taurus,True,,
2021-04-27,Moon,Venus,opposition,harsh,3.26,False,Scorpio,Taurus,True,,
2021-04-27,Moon,Saturn,square,harsh,0.5,True,Scorpio,Aquarius,True,,
2021-04-27,Mercury,Venus,conjunction,neutral,1.34,False,Taurus,Taurus,True,,
2021-04-27,Mercury,Saturn,square,harsh,4.1,False,Taurus,Aquarius,True,,
2021-04-27,Venus,Saturn,square,harsh,2.76,False,Taurus,Aquarius,True,,
2021-04-27,Mars,Jupiter,trine,harmonious,4.59,False,Cancer,Aquarius,True,,
2021-04-28,Sun,Saturn,square,harsh,4.6,False,Taurus,Aquarius,True,,
2021-04-28,Moon,Jupiter,square,harsh,0.33,True,Scorpio,Aquarius,True,,
2021-04-28,Mercury,Venus,conjunction,neutral,2.17,False,Taurus,Taurus,True,,
2021-04-28,Venus,Saturn,square,harsh,3.95,False,Taurus,Aquarius,True,,
2021-04-28,Mars,Jupiter,trine,harmonious,5.05,False,Cancer,Aquarius,True,,
2021-04-28,Pluto,Moon,sextile,harmonious,0.86,True,Capricorn,Scorpio,False,True,95.0
2021-04-29,Sun,Saturn,square,harsh,3.66,False,Taurus,Aquarius,True,,
2021-04-29,Moon,Saturn,sextile,harmonious,0.37,True,Sagittarius,Aquarius,True,,
