date,body,sign,from_sign,ruler,element
2023-02-12,Moon,Scorpio,Libra,Mars,water
2023-02-14,Moon,Sagittarius,Scorpio,Jupiter,fire
2023-02-16,Moon,Capricorn,Sagittarius,Saturn,earth
2023-02-18,Moon,Aquarius,Capricorn,Saturn,air
2023-02-19,Sun,Pisces,Aquarius,Jupiter,water
2023-02-20,Moon,Pisces,Aquarius,Jupiter,water
2023-02-20,Venus,Aries,Pisces,Mars,fire
2023-02-22,Moon,Aries,Pisces,Mars,fire
2023-02-24,Moon,Taurus,Aries,Venus,earth
2023-02-27,Moon,Gemini,Taurus,Mercury,air
2023-03-01,Moon,Cancer,Gemini,Moon,water
2023-03-03,Mercury,Pisces,Aquarius,Jupiter,water
2023-03-04,Moon,Leo,Cancer,Sun,fire
2023-03-06,Moon,Virgo,Leo,Mercury,earth
2023-03-08,Saturn,Pisces,Aquarius,Jupiter,water
2023-03-09,Moon,Libra,Virgo,Venus,air
2023-03-11,Moon,Scorpio,Libra,Mars,water
2023-03-13,Moon,Sagittarius,Scorpio,Jupiter,fire
2023-03-16,Moon,Capricorn,Sagittarius,Saturn,earth
2023-03-17,Venus,Taurus,Aries,Venus,earth
2023-03-18,Moon,Aquarius,Capricorn,Saturn,air
2023-03-19,Mercury,Aries,Pisces,Mars,fire
2023-03-20,Moon,Pisces,Aquarius,Jupiter,water
2023-03-21,Sun,Aries,Pisces,Mars,fire
2023-03-22,Moon,Aries,Pisces,Mars,fire
2023-03-24,Moon,Taurus,Aries,Venus,earth
2023-03-25,Mars,Cancer,Gemini,Moon,water
2023-03-26,Moon,Gemini,Taurus,Mercury,air
2023-03-28,Moon,Cancer,Gemini,Moon,water
2023-03-31,Moon,Leo,Cancer,Sun,fire
2023-04-02,Moon,Virgo,Leo,Mercury,earth
2023-04-04,Mercury,Taurus,Aries,Venus,earth
2023-04-05,Moon,Libra,Virgo,Venus,air
2023-04-07,Moon,Scorpio,Libra,Mars,water
2023-04-10,Moon,Sagittarius,Scorpio,Jupiter,fire
2023-04-11,Venus,Gemini,Taurus,Mercury,air
2023-04-12,Moon,Capricorn,Sagittarius,Saturn,earth
2023-04-14,Moon,Aquarius,Capricorn,Saturn,air
2023-04-16,Moon,Pisces,Aquarius,Jupiter,water
2023-04-18,Moon,Aries,Pisces,Mars,fire
2023-04-20,Sun,Taurus,Aries,Venus,earth
2023-04-20,Moon,Taurus,Aries,Venus,earth
2023-04-22,Moon,Gemini,Taurus,Mercury,air
2023-04-25,Moon,Cancer,Gemini,Moon,water
2023-04-27,Moon,Leo,Cancer,Sun,fire
2023-04-30,Moon,Virgo,Leo,Mercury,earth
2023-05-02,Moon,Libra,Virgo,Venus,air
2023-05-05,Moon,Scorpio,Libra,Mars,water
2023-05-07,Moon,Sagittarius,Scorpio,Jupiter,fire
2023-05-08,Venus,Cancer,Gemini,Moon,water
2023-05-09,Moon,Capricorn,Sagittarius,Saturn,earth
2023-05-11,Moon,Aquarius,Capricorn,Saturn,air
2023-05-13,Moon,Pisces,Aquarius,Jupiter,water
2023-05-15,Moon,Aries,Pisces,Mars,fire
2023-05-17,Jupiter,Taurus,Aries,Venus,earth
2023-05-18,Moon,Taurus,Aries,Venus,earth
2023-05-20,Moon,Gemini,Taurus,Mercury,air
2023-05-21,Sun,Gemini,Taurus,Mercury,air
2023-05-21,Mars,Leo,Cancer,Sun,fire
2023-05-22,Moon,Cancer,Gemini,Moon,water
2023-05-25,Moon,Leo,Cancer,Sun,fire
2023-05-27,Moon,Virgo,Leo,Mercury,earth
2023-05-30,Moon,Libra,Virgo,Venus,air
2023-06-01,Moon,Scorpio,Libra,Mars,water
2023-06-03,Moon,Sagittarius,Scorpio,Jupiter,fire
2023-06-05,Moon,Capricorn,Sagittarius,Saturn,earth
2023-06-06,Venus,Leo,Cancer,Sun,fire
2023-06-07,Moon,Aquarius,Capricorn,Saturn,air
2023-06-09,Moon,Pisces,Aquarius,Jupiter,water
2023-06-11,Mercury,Gemini,Taurus,Mercury,air
2023-06-12,Moon,Aries,Pisces,Mars,fire
2023-06-14,Moon,Taurus,Aries,Venus,earth
2023-06-16,Moon,Gemini,Taurus,Mercury,air
2023-06-18,Moon,Cancer,Gemini,Moon,water
2023-06-21,Moon,Leo,Cancer,Sun,fire
2023-06-22,Sun,Cancer,Gemini,Moon,water
2023-06-23,Moon,Virgo,Leo,Mercury,earth
2023-06-26,Moon,Libra,Virgo,Venus,air
2023-06-27,Mercury,Cancer,Gemini,Moon,water
2023-06-28,Moon,Scorpio,Libra,Mars,water
2023-07-01,Moon,Sagittarius,Scorpio,Jupiter,fire
2023-07-03,Moon,Capricorn,Sagittarius,Saturn,earth
2023-07-05,Moon,Aquarius,Capricorn,Saturn,air
2023-07-07,Moon,Pisces,Aquarius,Jupiter,water
2023-07-09,Moon,Aries,Pisces,Mars,fire
2023-07-10,Mars,Virgo,Leo,Mercury,earth
2023-07-11,Moon,Taurus,Aries,Venus,earth
2023-07-11,Mercury,Leo,Cancer,Sun,fire
2023-07-13,Moon,Gemini,Taurus,Mercury,air
2023-07-16,Moon,Cancer,Gemini,Moon,water
2023-07-18,Moon,Leo,Cancer,Sun,fire
2023-07-21,Moon,Virgo,Leo,Mercury,earth
2023-07-23,Sun,Leo,Cancer,Sun,fire
2023-07-23,Moon,Libra,Virgo,Venus,air
2023-07-26,Moon,Scorpio,Libra,Mars,water
2023-07-28,Moon,Sagittarius,Scorpio,Jupiter,fire
2023-07-29,Mercury,Virgo,Leo,Mercury,earth
2023-07-30,Moon,Capricorn,Sagittarius,Saturn,earth
2023-08-01,Moon,Aquarius,Capricorn,Saturn,air
2023-08-03,Moon,Pisces,Aquarius,Jupiter,water
2023-08-05,Moon,Aries,Pisces,Mars,fire
2023-08-07,Moon,Taurus,Aries,Venus,earth
2023-08-10,Moon,Gemini,Taurus,Mercury,air
2023-08-12,Moon,Cancer,Gemini,Moon,water
2023-08-14,Moon,Leo,Cancer,Sun,fire
2023-08-17,Moon,Virgo,Leo,Mercury,earth
2023-08-19,Moon,Libra,Virgo,Venus,air
2023-08-22,Moon,Scorpio,Libra,Mars,water
2023-08-23,Sun,Virgo,Leo,Mercury,earth
2023-08-24,Moon,Sagittarius,Scorpio,Jupiter,fire
2023-08-27,Moon,Capricorn,Sagittarius,Saturn,earth
2023-08-28,Mars,Libra,Virgo,Venus,air
2023-08-29,Moon,Aquarius,Capricorn,Saturn,air
2023-08-31,Moon,Pisces,Aquarius,Jupiter,water
2023-09-02,Moon,Aries,Pisces,Mars,fire
2023-09-04,Moon,Taurus,Aries,Venus,earth
2023-09-06,Moon,Gemini,Taurus,Mercury,air
2023-09-08,Moon,Cancer,Gemini,Moon,water
2023-09-11,Moon,Leo,Cancer,Sun,fire
2023-09-13,Moon,Virgo,Leo,Mercury,earth
2023-09-16,Moon,Libra,Virgo,Venus,air
2023-09-18,Moon,Scorpio,Libra,Mars,water
2023-09-21,Moon,Sagittarius,Scorpio,Jupiter,fire
2023-09-23,Sun,Libra,Virgo,Venus,air
2023-09-23,Moon,Capricorn,Sagittarius,Saturn,earth
2023-09-25,Moon,Aquarius,Capricorn,Saturn,air
2023-09-27,Moon,Pisces,Aquarius,Jupiter,water
2023-09-29,Moon,Aries,Pisces,Mars,fire
2023-10-01,Moon,Taurus,Aries,Venus,earth
2023-10-03,Moon,Gemini,Taurus,Mercury,air
2023-10-05,Mercury,Libra,Virgo,Venus,air
2023-10-06,Moon,Cancer,Gemini,Moon,water
2023-10-08,Moon,Leo,Cancer,Sun,fire
2023-10-09,Venus,Virgo,Leo,Mercury,earth
2023-10-11,Moon,Virgo,Leo,Mercury,earth
2023-10-12,Mars,Scorpio,Libra,Mars,water
2023-10-13,Moon,Libra,Virgo,Venus,air
2023-10-15,Moon,Scorpio,Libra,Mars,water
2023-10-18,Moon,Sagittarius,Scorpio,Jupiter,fire
2023-10-20,Moon,Capricorn,Sagittarius,Saturn,earth
2023-10-22,Moon,Aquarius,Capricorn,Saturn,air
2023-10-22,Mercury,Scorpio,Libra,Mars,water
2023-10-24,Sun,Scorpio,Libra,Mars,water
2023-10-24,Moon,Pisces,Aquarius,Jupiter,water
2023-10-26,Moon,Aries,Pisces,Mars,fire
2023-10-28,Moon,Taurus,Aries,Venus,earth
2023-10-31,Moon,Gemini,Taurus,Mercury,air
2023-11-02,Moon,Cancer,Gemini,Moon,water
2023-11-04,Moon,Leo,Cancer,Sun,fire
2023-11-07,Moon,Virgo,Leo,Mercury,earth
2023-11-08,Venus,Libra,Virgo,Venus,air
2023-11-09,Moon,Libra,Virgo,Venus,air
2023-11-10,Mercury,Sagittarius,Scorpio,Jupiter,fire
2023-11-12,Moon,Scorpio,Libra,Mars,water
2023-11-14,Moon,Sagittarius,Scorpio,Jupiter,fire
2023-11-16,Moon,Capricorn,Sagittarius,Saturn,earth
2023-11-18,Moon,Aquarius,Capricorn,Saturn,air
2023-11-21,Moon,Pisces,Aquarius,Jupiter,water
2023-11-23,Sun,Sagittarius,Scorpio,Jupiter,fire
2023-11-23,Moon,Aries,Pisces,Mars,fire
2023-11-24,Mars,Sagittarius,Scorpio,Jupiter,fire
2023-11-25,Moon,Taurus,Aries,Venus,earth
2023-11-27,Moon,Gemini,Taurus,Mercury,air
2023-11-29,Moon,Cancer,Gemini,Moon,water
2023-12-02,Moon,Leo,Cancer,Sun,fire
2023-12-02,Mercury,Capricorn,Sagittarius,Saturn,earth
2023-12-04,Moon,Virgo,Leo,Mercury,earth
2023-12-05,Venus,Scorpio,Libra,Mars,water
2023-12-07,Moon,Libra,Virgo,Venus,air
2023-12-09,Moon,Scorpio,Libra,Mars,water
2023-12-11,Moon,Sagittarius,Scorpio,Jupiter,fire
2023-12-14,Moon,Capricorn,Sagittarius,Saturn,earth
2023-12-16,Moon,Aquarius,Capricorn,Saturn,air
2023-12-18,Moon,Pisces,Aquarius,Jupiter,water
2023-12-20,Moon,Aries,Pisces,Mars,fire
2023-12-22,Sun,Capricorn,Sagittarius,Saturn,earth
2023-12-22,Moon,Taurus,Aries,Venus,earth
2023-12-23,Mercury,Sagittarius,Capricorn,Jupiter,fire
2023-12-24,Moon,Gemini,Taurus,Mercury,air
2023-12-27,Moon,Cancer,Gemini,Moon,water
2023-12-29,Moon,Leo,Cancer,Sun,fire
2023-12-30,Venus,Sagittarius,Scorpio,Jupiter,fire
2023-12-31,Moon,Virgo,Leo,Mercury,earth
2024-01-03,Moon,Libra,Virgo,Venus,air
2024-01-05,Mars,Capricorn,Sagittarius,Saturn,earth
2024-01-06,Moon,Scorpio,Libra,Mars,water
2024-01-08,Moon,Sagittarius,Scorpio,Jupiter,fire
2024-01-10,Moon,Capricorn,Sagittarius,Saturn,earth
2024-01-12,Moon,Aquarius,Capricorn,Saturn,air
2024-01-14,Moon,Pisces,Aquarius,Jupiter,water
2024-01-14,Mercury,Capricorn,Sagittarius,Saturn,earth
2024-01-16,Moon,Aries,Pisces,Mars,fire
2024-01-18,Moon,Taurus,Aries,Venus,earth
2024-01-21,Sun,Aquarius,Capricorn,Saturn,air
2024-01-21,Moon,Gemini,Taurus,Mercury,air
2024-01-23,Moon,Cancer,Gemini,Moon,water
2024-01-23,Venus,Capricorn,Sagittarius,Saturn,earth
2024-01-25,Moon,Leo,Cancer,Sun,fire
2024-01-28,Moon,Virgo,Leo,Mercury,earth
2024-01-30,Moon,Libra,Virgo,Venus,air
2024-02-02,Moon,Scorpio,Libra,Mars,water
2024-02-04,Moon,Sagittarius,Scorpio,Jupiter,fire
2024-02-05,Mercury,Aquarius,Capricorn,Saturn,air
2024-02-07,Moon,Capricorn,Sagittarius,Saturn,earth
2024-02-09,Moon,Aquarius,Capricorn,Saturn,air
2024-02-11,Moon,Pisces,Aquarius,Jupiter,water
2024-02-13,Moon,Aries,Pisces,Mars,fire
2024-02-13,Mars,Aquarius,Capricorn,Saturn,air
2024-02-15,Moon,Taurus,Aries,Venus,earth
2024-02-17,Moon,Gemini,Taurus,Mercury,air
2024-02-17,Venus,Aquarius,Capricorn,Saturn,air
2024-02-19,Sun,Pisces,Aquarius,Jupiter,water
2024-02-19,Moon,Cancer,Gemini,Moon,water
2024-02-22,Moon,Leo,Cancer,Sun,fire
2024-02-23,Mercury,Pisces,Aquarius,Jupiter,water
2024-02-24,Moon,Virgo,Leo,Mercury,earth
2024-02-27,Moon,Libra,Virgo,Venus,air
2024-02-29,Moon,Scorpio,Libra,Mars,water
2024-03-03,Moon,Sagittarius,Scorpio,Jupiter,fire
2024-03-05,Moon,Capricorn,Sagittarius,Saturn,earth
2024-03-07,Moon,Aquarius,Capricorn,Saturn,air
2024-03-09,Moon,Pisces,Aquarius,Jupiter,water
2024-03-10,Mercury,Aries,Pisces,Mars,fire
2024-03-11,Moon,Aries,Pisces,Mars,fire
2024-03-12,Venus,Pisces,Aquarius,Jupiter,water
2024-03-13,Moon,Taurus,Aries,Venus,earth
2024-03-15,Moon,Gemini,Taurus,Mercury,air
2024-03-17,Moon,Cancer,Gemini,Moon,water
2024-03-20,Sun,Aries,Pisces,Mars,fire
2024-03-20,Moon,Leo,Cancer,Sun,fire
2024-03-22,Moon,Virgo,Leo,Mercury,earth
2024-03-23,Mars,Pisces,Aquarius,Jupiter,water
2024-03-25,Moon,Libra,Virgo,Venus,air
2024-03-27,Moon,Scorpio,Libra,Mars,water
2024-03-30,Moon,Sagittarius,Scorpio,Jupiter,fire
2024-04-01,Moon,Capricorn,Sagittarius,Saturn,earth
2024-04-03,Moon,Aquarius,Capricorn,Saturn,air
2024-04-05,Moon,Pisces,Aquarius,Jupiter,water
2024-04-05,Venus,Aries,Pisces,Mars,fire
2024-04-07,Moon,Aries,Pisces,Mars,fire
2024-04-09,Moon,Taurus,Aries,Venus,earth
2024-04-12,Moon,Gemini,Taurus,Mercury,air
2024-04-14,Moon,Cancer,Gemini,Moon,water
2024-04-16,Moon,Leo,Cancer,Sun,fire
2024-04-19,Moon,Virgo,Leo,Mercury,earth
2024-04-20,Sun,Taurus,Aries,Venus,earth
2024-04-21,Moon,Libra,Virgo,Venus,air
2024-04-24,Moon,Scorpio,Libra,Mars,water
2024-04-26,Moon,Sagittarius,Scorpio,Jupiter,fire
2024-04-28,Moon,Capricorn,Sagittarius,Saturn,earth
2024-04-29,Venus,Taurus,Aries,Venus,earth
2024-05-01,Moon,Aquarius,Capricorn,Saturn,air
2024-05-01,Mars,Aries,Pisces,Mars,fire
2024-05-03,Moon,Pisces,Aquarius,Jupiter,water
2024-05-05,Moon,Aries,Pisces,Mars,fire
2024-05-07,Moon,Taurus,Aries,Venus,earth
2024-05-09,Moon,Gemini,Taurus,Mercury,air
2024-05-11,Moon,Cancer,Gemini,Moon,water
2024-05-13,Moon,Leo,Cancer,Sun,fire
2024-05-16,Moon,Virgo,Leo,Mercury,earth
2024-05-16,Mercury,Taurus,Aries,Venus,earth
2024-05-18,Moon,Libra,Virgo,Venus,air
2024-05-21,Sun,Gemini,Taurus,Mercury,air
2024-05-21,Moon,Scorpio,Libra,Mars,water
2024-05-23,Moon,Sagittarius,Scorpio,Jupiter,fire
2024-05-24,Venus,Gemini,Taurus,Mercury,air
2024-05-26,Moon,Capricorn,Sagittarius,Saturn,earth
2024-05-26,Jupiter,Gemini,Taurus,Mercury,air
2024-05-28,Moon,Aquarius,Capricorn,Saturn,air
2024-05-30,Moon,Pisces,Aquarius,Jupiter,water
2024-06-01,Moon,Aries,Pisces,Mars,fire
2024-06-03,Moon,Taurus,Aries,Venus,earth
2024-06-03,Mercury,Gemini,Taurus,Mercury,air
2024-06-05,Moon,Gemini,Taurus,Mercury,air
2024-06-08,Moon,Cancer,Gemini,Moon,water
2024-06-09,Mars,Taurus,Aries,Venus,earth
2024-06-10,Moon,Leo,Cancer,Sun,fire
2024-06-12,Moon,Virgo,Leo,Mercury,earth
2024-06-15,Moon,Libra,Virgo,Venus,air
2024-06-17,Moon,Scorpio,Libra,Mars,water
2024-06-17,Mercury,Cancer,Gemini,Moon,water
2024-06-17,Venus,Cancer,Gemini,Moon,water
2024-06-20,Moon,Sagittarius,Scorpio,Jupiter,fire
2024-06-21,Sun,Cancer,Gemini,Moon,water
2024-06-22,Moon,Capricorn,Sagittarius,Saturn,earth
2024-06-24,Moon,Aquarius,Capricorn,Saturn,air
2024-06-26,Moon,Pisces,Aquarius,Jupiter,water
2024-06-28,Moon,Aries,Pisces,Mars,fire
2024-07-01,Moon,Taurus,Aries,Venus,earth
2024-07-03,Moon,Gemini,Taurus,Mercury,air
2024-07-03,Mercury,Leo,Cancer,Sun,fire
2024-07-05,Moon,Cancer,Gemini,Moon,water
2024-07-07,Moon,Leo,Cancer,Sun,fire
2024-07-10,Moon,Virgo,Leo,Mercury,earth
2024-07-12,Moon,Libra,Virgo,Venus,air
2024-07-12,Venus,Leo,Cancer,Sun,fire
2024-07-15,Moon,Scorpio,Libra,Mars,water
2024-07-17,Moon,Sagittarius,Scorpio,Jupiter,fire
2024-07-19,Moon,Capricorn,Sagittarius,Saturn,earth
2024-07-21,Moon,Aquarius,Capricorn,Saturn,air
2024-07-21,Mars,Gemini,Taurus,Mercury,air
2024-07-22,Sun,Leo,Cancer,Sun,fire
2024-07-24,Moon,Pisces,Aquarius,Jupiter,water
2024-07-26,Moon,Aries,Pisces,Mars,fire
2024-07-26,Mercury,Virgo,Leo,Mercury,earth
2024-07-28,Moon,Taurus,Aries,Venus,earth
2024-07-30,Moon,Gemini,Taurus,Mercury,air
2024-08-01,Moon,Cancer,Gemini,Moon,water
2024-08-03,Moon,Leo,Cancer,Sun,fire
2024-08-05,Venus,Virgo,Leo,Mercury,earth
2024-08-06,Moon,Virgo,Leo,Mercury,earth
2024-08-08,Moon,Libra,Virgo,Venus,air
2024-08-11,Moon,Scorpio,Libra,Mars,water
2024-08-13,Moon,Sagittarius,Scorpio,Jupiter,fire
2024-08-15,Mercury,Leo,Virgo,Sun,fire
2024-08-16,Moon,Capricorn,Sagittarius,Saturn,earth
2024-08-18,Moon,Aquarius,Capricorn,Saturn,air
2024-08-20,Moon,Pisces,Aquarius,Jupiter,water
2024-08-22,Moon,Aries,Pisces,Mars,fire
2024-08-23,Sun,Virgo,Leo,Mercury,earth
2024-08-24,Moon,Taurus,Aries,Venus,earth
2024-08-26,Moon,Gemini,Taurus,Mercury,air
2024-08-28,Moon,Cancer,Gemini,Moon,water
2024-08-30,Venus,Libra,Virgo,Venus,air
2024-08-31,Moon,Leo,Cancer,Sun,fire
2024-09-02,Moon,Virgo,Leo,Mercury,earth
2024-09-05,Moon,Libra,Virgo,Venus,air
2024-09-05,Mars,Cancer,Gemini,Moon,water
2024-09-07,Moon,Scorpio,Libra,Mars,water
2024-09-09,Mercury,Virgo,Leo,Mercury,earth
2024-09-10,Moon,Sagittarius,Scorpio,Jupiter,fire
2024-09-12,Moon,Capricorn,Sagittarius,Saturn,earth
2024-09-14,Moon,Aquarius,Capricorn,Saturn,air
2024-09-16,Moon,Pisces,Aquarius,Jupiter,water
2024-09-18,Moon,Aries,Pisces,Mars,fire
2024-09-20,Moon,Taurus,Aries,Venus,earth
2024-09-22,Moon,Gemini,Taurus,Mercury,air
2024-09-23,Sun,Libra,Virgo,Venus,air
2024-09-23,Venus,Scorpio,Libra,Mars,water
2024-09-25,Moon,Cancer,Gemini,Moon,water
2024-09-26,Mercury,Libra,Virgo,Venus,air
2024-09-27,Moon,Leo,Cancer,Sun,fire
2024-09-29,Moon,Virgo,Leo,Mercury,earth
2024-10-02,Moon,Libra,Virgo,Venus,air
2024-10-04,Moon,Scorpio,Libra,Mars,water
2024-10-07,Moon,Sagittarius,Scorpio,Jupiter,fire
2024-10-09,Moon,Capricorn,Sagittarius,Saturn,earth
2024-10-12,Moon,Aquarius,Capricorn,Saturn,air
2024-10-14,Moon,Pisces,Aquarius,Jupiter,water
2024-10-14,Mercury,Scorpio,Libra,Mars,water
2024-10-16,Moon,Aries,Pisces,Mars,fire
2024-10-18,Moon,Taurus,Aries,Venus,earth
2024-10-18,Venus,Sagittarius,Scorpio,Jupiter,fire
2024-10-20,Moon,Gemini,Taurus,Mercury,air
2024-10-22,Moon,Cancer,Gemini,Moon,water
2024-10-23,Sun,Scorpio,Libra,Mars,water
2024-10-24,Moon,Leo,Cancer,Sun,fire
2024-10-27,Moon,Virgo,Leo,Mercury,earth
2024-10-29,Moon,Libra,Virgo,Venus,air
2024-11-01,Moon,Scorpio,Libra,Mars,water
2024-11-03,Moon,Sagittarius,Scorpio,Jupiter,fire
2024-11-03,Mercury,Sagittarius,Scorpio,Jupiter,fire
2024-11-04,Mars,Leo,Cancer,Sun,fire
2024-11-06,Moon,Capricorn,Sagittarius,Saturn,earth
2024-11-08,Moon,Aquarius,Capricorn,Saturn,air
2024-11-10,Moon,Pisces,Aquarius,Jupiter,water
2024-11-12,Moon,Aries,Pisces,Mars,fire
2024-11-12,Venus,Capricorn,Sagittarius,Saturn,earth
2024-11-14,Moon,Taurus,Aries,Venus,earth
2024-11-16,Moon,Gemini,Taurus,Mercury,air
2024-11-18,Moon,Cancer,Gemini,Moon,water
2024-11-21,Moon,Leo,Cancer,Sun,fire
2024-11-22,Sun,Sagittarius,Scorpio,Jupiter,fire
2024-11-23,Moon,Virgo,Leo,Mercury,earth
2024-11-25,Moon,Libra,Virgo,Venus,air
2024-11-28,Moon,Scorpio,Libra,Mars,water
2024-11-30,Moon,Sagittarius,Scorpio,Jupiter,fire
2024-12-03,Moon,Capricorn,Sagittarius,Saturn,earth
2024-12-05,Moon,Aquarius,Capricorn,Saturn,air
2024-12-07,Moon,Pisces,Aquarius,Jupiter,water
2024-12-07,Venus,Aquarius,Capricorn,Saturn,air
2024-12-10,Moon,Aries,Pisces,Mars,fire
2024-12-12,Moon,Taurus,Aries,Venus,earth
2024-12-14,Moon,Gemini,Taurus,Mercury,air
2024-12-16,Moon,Cancer,Gemini,Moon,water
2024-12-18,Moon,Leo,Cancer,Sun,fire
2024-12-20,Moon,Virgo,Leo,Mercury,earth
2024-12-21,Sun,Capricorn,Sagittarius,Saturn,earth
2024-12-23,Moon,Libra,Virgo,Venus,air
2024-12-25,Moon,Scorpio,Libra,Mars,water
2024-12-28,Moon,Sagittarius,Scorpio,Jupiter,fire
2024-12-30,Moon,Capricorn,Sagittarius,Saturn,earth
2025-01-01,Moon,Aquarius,Capricorn,Saturn,air
2025-01-03,Venus,Pisces,Aquarius,Jupiter,water
2025-01-04,Moon,Pisces,Aquarius,Jupiter,water
2025-01-06,Moon,Aries,Pisces,Mars,fire
2025-01-06,Mars,Cancer,Leo,Moon,water
2025-01-08,Moon,Taurus,Aries,Venus,earth
2025-01-08,Mercury,Capricorn,Sagittarius,Saturn,earth
2025-01-10,Moon,Gemini,Taurus,Mercury,air
2025-01-12,Moon,Cancer,Gemini,Moon,water
2025-01-14,Moon,Leo,Cancer,Sun,fire
2025-01-17,Moon,Virgo,Leo,Mercury,earth
2025-01-19,Moon,Libra,Virgo,Venus,air
2025-01-20,Sun,Aquarius,Capricorn,Saturn,air
2025-01-22,Moon,Scorpio,Libra,Mars,water
2025-01-24,Moon,Sagittarius,Scorpio,Jupiter,fire
2025-01-27,Moon,Capricorn,Sagittarius,Saturn,earth
2025-01-28,Mercury,Aquarius,Capricorn,Saturn,air
2025-01-29,Moon,Aquarius,Capricorn,Saturn,air
2025-01-31,Moon,Pisces,Aquarius,Jupiter,water
2025-02-02,Moon,Aries,Pisces,Mars,fire
2025-02-04,Moon,Taurus,Aries,Venus,earth
2025-02-04,Venus,Aries,Pisces,Mars,fire
2025-02-06,Moon,Gemini,Taurus,Mercury,air
2025-02-08,Moon,Cancer,Gemini,Moon,water
2025-02-11,Moon,Leo,Cancer,Sun,fire
2025-02-13,Moon,Virgo,Leo,Mercury,earth
2025-02-15,Moon,Libra,Virgo,Venus,air
2025-02-15,Mercury,Pisces,Aquarius,Jupiter,water
2025-02-18,Sun,Pisces,Aquarius,Jupiter,water
2025-02-18,Moon,Scorpio,Libra,Mars,water
2025-02-21,Moon,Sagittarius,Scorpio,Jupiter,fire
2025-02-23,Moon,Capricorn,Sagittarius,Saturn,earth
2025-02-25,Moon,Aquarius,Capricorn,Saturn,air
2025-02-27,Moon,Pisces,Aquarius,Jupiter,water
2025-03-01,Moon,Aries,Pisces,Mars,fire
2025-03-03,Moon,Taurus,Aries,Venus,earth
2025-03-03,Mercury,Aries,Pisces,Mars,fire
2025-03-06,Moon,Gemini,Taurus,Mercury,air
2025-03-08,Moon,Cancer,Gemini,Moon,water
2025-03-10,Moon,Leo,Cancer,Sun,fire
2025-03-12,Moon,Virgo,Leo,Mercury,earth
2025-03-15,Moon,Libra,Virgo,Venus,air
2025-03-17,Moon,Scorpio,Libra,Mars,water
2025-03-20,Sun,Aries,Pisces,Mars,fire
2025-03-20,Moon,Sagittarius,Scorpio,Jupiter,fire
2025-03-22,Moon,Capricorn,Sagittarius,Saturn,earth
2025-03-25,Moon,Aquarius,Capricorn,Saturn,air
2025-03-27,Moon,Pisces,Aquarius,Jupiter,water
2025-03-27,Venus,Pisces,Aries,Jupiter,water
2025-03-29,Moon,Aries,Pisces,Mars,fire
2025-03-30,Mercury,Pisces,Aries,Jupiter,water
2025-03-31,Moon,Taurus,Aries,Venus,earth
2025-04-02,Moon,Gemini,Taurus,Mercury,air
2025-04-04,Moon,Cancer,Gemini,Moon,water
2025-04-06,Moon,Leo,Cancer,Sun,fire
2025-04-09,Moon,Virgo,Leo,Mercury,earth
2025-04-11,Moon,Libra,Virgo,Venus,air
2025-04-14,Moon,Scorpio,Libra,Mars,water
2025-04-16,Moon,Sagittarius,Scorpio,Jupiter,fire
2025-04-16,Mercury,Aries,Pisces,Mars,fire
2025-04-18,Mars,Leo,Cancer,Sun,fire
2025-04-19,Moon,Capricorn,Sagittarius,Saturn,earth
2025-04-20,Sun,Taurus,Aries,Venus,earth
2025-04-21,Moon,Aquarius,Capricorn,Saturn,air
2025-04-23,Moon,Pisces,Aquarius,Jupiter,water
2025-04-25,Moon,Aries,Pisces,Mars,fire
2025-04-27,Moon,Taurus,Aries,Venus,earth
2025-04-29,Moon,Gemini,Taurus,Mercury,air
2025-05-01,Moon,Cancer,Gemini,Moon,water
2025-05-01,Venus,Aries,Pisces,Mars,fire
2025-05-03,Moon,Leo,Cancer,Sun,fire
2025-05-06,Moon,Virgo,Leo,Mercury,earth
2025-05-08,Moon,Libra,Virgo,Venus,air
2025-05-11,Moon,Scorpio,Libra,Mars,water
2025-05-11,Mercury,Taurus,Aries,Venus,earth
2025-05-13,Moon,Sagittarius,Scorpio,Jupiter,fire
2025-05-16,Moon,Capricorn,Sagittarius,Saturn,earth
2025-05-18,Moon,Aquarius,Capricorn,Saturn,air
2025-05-21,Sun,Gemini,Taurus,Mercury,air
2025-05-21,Moon,Pisces,Aquarius,Jupiter,water
2025-05-23,Moon,Aries,Pisces,Mars,fire
2025-05-25,Moon,Taurus,Aries,Venus,earth
2025-05-25,Saturn,Aries,Pisces,Mars,fire
2025-05-26,Mercury,Gemini,Taurus,Mercury,air
2025-05-27,Moon,Gemini,Taurus,Mercury,air
2025-05-29,Moon,Cancer,Gemini,Moon,water
2025-05-31,Moon,Leo,Cancer,Sun,fire
2025-06-02,Moon,Virgo,Leo,Mercury,earth
2025-06-05,Moon,Libra,Virgo,Venus,air
2025-06-06,Venus,Taurus,Aries,Venus,earth
2025-06-07,Moon,Scorpio,Libra,Mars,water
2025-06-09,Mercury,Cancer,Gemini,Moon,water
2025-06-10,Moon,Sagittarius,Scorpio,Jupiter,fire
2025-06-10,Jupiter,Cancer,Gemini,Moon,water
2025-06-12,Moon,Capricorn,Sagittarius,Saturn,earth
2025-06-14,Moon,Aquarius,Capricorn,Saturn,air
2025-06-17,Moon,Pisces,Aquarius,Jupiter,water
